지점,지점명,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),습도(%)
119,수원,2023-09-17 00:01,22.9,0,180.3,.4,94.9
119,수원,2023-09-17 00:02,22.9,0,182.8,.4,95
119,수원,2023-09-17 00:03,22.9,0,162.2,.8,95.1
119,수원,2023-09-17 00:04,22.9,0,195.7,.3,95.1
119,수원,2023-09-17 00:05,22.9,0,119.2,.4,95.3
119,수원,2023-09-17 00:06,22.9,0,174.5,.7,95.3
119,수원,2023-09-17 00:07,22.9,0,157.6,.7,95.3
119,수원,2023-09-17 00:08,22.9,0,173.9,.1,94.9
119,수원,2023-09-17 00:09,22.9,0,141.1,0,94.7
119,수원,2023-09-17 00:10,22.9,0,158.3,0,94.8
119,수원,2023-09-17 00:11,22.9,0,146.5,.3,94.6
119,수원,2023-09-17 00:12,22.9,0,229.9,0,94.8
119,수원,2023-09-17 00:13,22.9,0,237.9,.6,94.6
119,수원,2023-09-17 00:14,22.9,0,191.3,.7,94.9
119,수원,2023-09-17 00:15,22.9,0,227,.7,94.9
119,수원,2023-09-17 00:16,22.9,0,259.1,.8,94.7
119,수원,2023-09-17 00:17,22.9,0,264.4,.6,95
119,수원,2023-09-17 00:18,22.9,0,259,.5,94.9
119,수원,2023-09-17 00:19,22.9,0,283.4,.2,95.1
119,수원,2023-09-17 00:20,22.9,0,303.4,.3,95.1
119,수원,2023-09-17 00:21,22.9,0,325.2,.8,95.2
119,수원,2023-09-17 00:22,22.9,0,312.8,.8,94.9
119,수원,2023-09-17 00:23,22.9,0,325.4,.5,94.8
119,수원,2023-09-17 00:24,22.8,0,316.6,.5,94.9
119,수원,2023-09-17 00:25,22.8,0,2.8,0,94.7
119,수원,2023-09-17 00:26,22.8,0,213.5,0,94.6
119,수원,2023-09-17 00:27,22.8,0,207.3,0,94.7
119,수원,2023-09-17 00:28,22.8,0,215.1,0,94.4
119,수원,2023-09-17 00:29,22.8,0,197.8,0,94.3
119,수원,2023-09-17 00:30,22.8,0,176.4,0,94.5
119,수원,2023-09-17 00:31,22.8,0,201.1,0,94.6
119,수원,2023-09-17 00:32,22.8,0,253.1,0,94.7
119,수원,2023-09-17 00:33,22.8,0,253.1,0,94.9
119,수원,2023-09-17 00:34,22.8,0,36,0,94.7
119,수원,2023-09-17 00:35,22.8,0,48.6,0,94.7
119,수원,2023-09-17 00:36,22.8,0,53.5,.1,94.6
119,수원,2023-09-17 00:37,22.7,0,75,.6,94.5
119,수원,2023-09-17 00:38,22.7,0,104.9,.5,94.5
119,수원,2023-09-17 00:39,22.7,0,101.4,1.2,94.7
119,수원,2023-09-17 00:40,22.7,0,137.7,1.5,94.9
119,수원,2023-09-17 00:41,22.7,0,127.4,1.2,95.1
119,수원,2023-09-17 00:42,22.7,0,133.4,.9,95.2
119,수원,2023-09-17 00:43,22.7,0,122.2,1.7,95.3
119,수원,2023-09-17 00:44,22.7,0,144.8,1.7,95.6
119,수원,2023-09-17 00:45,22.7,0,122.6,1.5,95.4
119,수원,2023-09-17 00:46,22.7,0,141.9,1.7,95.6
119,수원,2023-09-17 00:47,22.7,0,140.4,1.1,95.6
119,수원,2023-09-17 00:48,22.7,0,138.4,1.3,95.9
119,수원,2023-09-17 00:49,22.7,0,130.8,1.4,96
119,수원,2023-09-17 00:50,22.7,0,148.1,1.6,96
119,수원,2023-09-17 00:51,22.7,0,142.7,1.7,96
119,수원,2023-09-17 00:52,22.7,0,151.3,1.8,96.3
119,수원,2023-09-17 00:53,22.7,0,137.3,1.8,96.2
119,수원,2023-09-17 00:54,22.7,0,144.8,2.4,96.3
119,수원,2023-09-17 00:55,22.7,0,163.2,2.6,96.4
119,수원,2023-09-17 00:56,22.7,0,147.8,1.7,96.5
119,수원,2023-09-17 00:57,22.7,0,150.6,2.3,96.5
119,수원,2023-09-17 00:58,22.7,0,150.8,1.7,96.4
119,수원,2023-09-17 00:59,22.7,0,148.9,2.3,96.3
119,수원,2023-09-17 01:00,22.6,0,137.5,1.3,96.4
119,수원,2023-09-17 01:01,22.6,0,144.6,2.1,96.3
119,수원,2023-09-17 01:02,22.6,0,154.1,1.3,96.4
119,수원,2023-09-17 01:03,22.6,0,134.2,.5,96.5
119,수원,2023-09-17 01:04,22.6,0,155.5,.6,96.2
119,수원,2023-09-17 01:05,22.6,0,179.1,.8,96.3
119,수원,2023-09-17 01:06,22.6,0,167.9,.8,96.2
119,수원,2023-09-17 01:07,22.6,0,142,.9,96.2
119,수원,2023-09-17 01:08,22.6,0,172.4,.3,96
119,수원,2023-09-17 01:09,22.6,0,117.8,0,96.2
119,수원,2023-09-17 01:10,22.6,0,210.9,0,96.1
119,수원,2023-09-17 01:11,22.6,0,173.1,1.7,95.7
119,수원,2023-09-17 01:12,22.6,0,167,1.7,95.9
119,수원,2023-09-17 01:13,22.6,0,160.9,1.6,95.9
119,수원,2023-09-17 01:14,22.6,0,166.2,1.9,96
119,수원,2023-09-17 01:15,22.6,0,162.5,1.1,96.1
119,수원,2023-09-17 01:16,22.6,0,162.5,1.3,96
119,수원,2023-09-17 01:17,22.6,0,166.6,1,96
119,수원,2023-09-17 01:18,22.6,0,167.1,.6,96.1
119,수원,2023-09-17 01:19,22.6,0,175.7,.6,96
119,수원,2023-09-17 01:20,22.6,0,163.2,1.7,96.1
119,수원,2023-09-17 01:21,22.6,0,179.9,1.2,96
119,수원,2023-09-17 01:22,22.6,0,150.9,1.6,96.1
