지점,지점명,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),습도(%)
119,수원,2023-07-20 00:01,23,0,273.5,0,92.4
119,수원,2023-07-20 00:02,23,0,231.8,.1,92.4
119,수원,2023-07-20 00:03,23,0,303.6,0,92.5
119,수원,2023-07-20 00:04,23,0,324.3,0,92.2
119,수원,2023-07-20 00:05,23,0,329.2,0,92.3
119,수원,2023-07-20 00:06,23,0,297.3,0,92.2
119,수원,2023-07-20 00:07,23,0,319.1,.2,92.5
119,수원,2023-07-20 00:08,23,0,310.7,.3,92.5
119,수원,2023-07-20 00:09,23,0,311,.5,92.6
119,수원,2023-07-20 00:10,22.9,0,325.6,.3,92.7
119,수원,2023-07-20 00:11,22.9,0,296.2,.6,92.8
119,수원,2023-07-20 00:12,22.9,0,312.1,.6,92.7
119,수원,2023-07-20 00:13,22.9,0,318.3,.6,92.7
119,수원,2023-07-20 00:14,22.9,0,322.8,.5,92.9
119,수원,2023-07-20 00:15,22.9,0,331.3,.7,92.9
119,수원,2023-07-20 00:16,22.9,0,319.9,.4,93
119,수원,2023-07-20 00:17,22.9,0,305.8,.6,93.1
119,수원,2023-07-20 00:18,22.9,0,290.2,.5,93.1
119,수원,2023-07-20 00:19,22.8,0,263.7,.4,93.1
119,수원,2023-07-20 00:20,22.8,0,240.6,.3,93.1
119,수원,2023-07-20 00:21,22.8,0,233.5,.1,93
119,수원,2023-07-20 00:22,22.8,0,267.3,.6,93
119,수원,2023-07-20 00:23,22.8,0,270.4,.5,93.2
119,수원,2023-07-20 00:24,22.8,0,296.5,.2,93
119,수원,2023-07-20 00:25,22.8,0,337.5,0,93.1
119,수원,2023-07-20 00:26,22.8,0,353,0,93.1
119,수원,2023-07-20 00:27,22.8,0,351.5,0,92.9
119,수원,2023-07-20 00:28,22.8,0,278.8,0,92.7
119,수원,2023-07-20 00:29,22.7,0,270.7,0,92.7
119,수원,2023-07-20 00:30,22.8,0,270,0,92.9
119,수원,2023-07-20 00:31,22.8,0,262.9,0,93
119,수원,2023-07-20 00:32,22.8,0,323.6,0,93
119,수원,2023-07-20 00:33,22.8,0,208,0,93
119,수원,2023-07-20 00:34,22.7,0,175.7,0,93
119,수원,2023-07-20 00:35,22.8,0,211.1,0,93
119,수원,2023-07-20 00:36,22.7,0,192.3,.3,93.1
119,수원,2023-07-20 00:37,22.7,0,195.9,.6,93.2
119,수원,2023-07-20 00:38,22.7,0,206.8,.6,93.4
119,수원,2023-07-20 00:39,22.7,0,234.8,.4,93.4
119,수원,2023-07-20 00:40,22.7,0,213.5,.8,93.5
119,수원,2023-07-20 00:41,22.7,0,227.3,.6,93.5
119,수원,2023-07-20 00:42,22.7,0,246.3,.6,93.8
119,수원,2023-07-20 00:43,22.7,0,253.7,.2,93.8
119,수원,2023-07-20 00:44,22.7,0,297.8,.4,93.7
119,수원,2023-07-20 00:45,22.7,0,254.7,.5,93.9
119,수원,2023-07-20 00:46,22.7,0,210.2,0,93.6
119,수원,2023-07-20 00:47,22.6,0,215.4,.2,93.6
119,수원,2023-07-20 00:48,22.6,0,321.3,0,93.7
119,수원,2023-07-20 00:49,22.6,0,283.6,0,93.8
119,수원,2023-07-20 00:50,22.6,0,262,0,93.5
119,수원,2023-07-20 00:51,22.6,0,292.8,0,93.5
119,수원,2023-07-20 00:52,22.6,0,222.9,0,93.4
119,수원,2023-07-20 00:53,22.6,0,225,0,93.4
119,수원,2023-07-20 00:54,22.6,0,222.3,.2,93.3
119,수원,2023-07-20 00:55,22.5,0,243.5,.5,93.1
119,수원,2023-07-20 00:56,22.5,0,256.1,.4,93.2
119,수원,2023-07-20 00:57,22.5,0,254,.5,93.3
119,수원,2023-07-20 00:58,22.5,0,243.2,.7,93.5
119,수원,2023-07-20 00:59,22.6,0,246.1,.8,93.7
119,수원,2023-07-20 01:00,22.6,0,227.8,.8,94
119,수원,2023-07-20 01:01,22.6,0,231.5,1,94.1
119,수원,2023-07-20 01:02,22.6,0,241.1,1,94.4
119,수원,2023-07-20 01:03,22.5,0,230,1.2,94.4
119,수원,2023-07-20 01:04,22.5,0,243,1.2,94.6
119,수원,2023-07-20 01:05,22.5,0,252,.9,94.7
119,수원,2023-07-20 01:06,22.5,0,246,.8,94.8
119,수원,2023-07-20 01:07,22.5,0,229.8,.9,95
119,수원,2023-07-20 01:08,22.5,0,248,.5,94.9
119,수원,2023-07-20 01:09,22.5,0,231,1.1,95
119,수원,2023-07-20 01:10,22.5,0,242.7,1,95
119,수원,2023-07-20 01:11,22.5,0,251.6,.6,95.1
119,수원,2023-07-20 01:12,22.5,0,249,.6,95
