지점,지점명,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),습도(%)
119,수원,2023-08-26 00:01,23.1,0,78.7,0,94
119,수원,2023-08-26 00:02,23.1,0,118.1,0,94.2
119,수원,2023-08-26 00:03,23.1,0,104,0,94.4
119,수원,2023-08-26 00:04,23.1,0,107.8,0,94.5
119,수원,2023-08-26 00:05,23.1,0,123.1,0,94.7
119,수원,2023-08-26 00:06,23.1,0,114.6,0,94.7
119,수원,2023-08-26 00:07,23.1,0,127.4,0,94.9
119,수원,2023-08-26 00:08,23.1,0,112.5,0,94.8
119,수원,2023-08-26 00:09,23.1,0,115.3,0,94.9
119,수원,2023-08-26 00:10,23.1,0,135.3,0,94.9
119,수원,2023-08-26 00:11,23.1,0,156.1,0,94.9
119,수원,2023-08-26 00:12,23.1,0,151.9,0,95.1
119,수원,2023-08-26 00:13,23.1,0,201.2,0,95
119,수원,2023-08-26 00:14,23.1,0,142,0,94.8
119,수원,2023-08-26 00:15,23.1,0,112.6,0,94.8
119,수원,2023-08-26 00:16,23,0,104.7,1.2,94.7
119,수원,2023-08-26 00:17,23,0,102.7,1.6,95
119,수원,2023-08-26 00:18,23.1,0,96.7,1.2,94.9
119,수원,2023-08-26 00:19,23.1,0,97,1.1,95.2
119,수원,2023-08-26 00:20,23,0,89,1.2,94.7
119,수원,2023-08-26 00:21,23,0,102.8,1.2,94.9
119,수원,2023-08-26 00:22,23,0,98.6,1.2,94.9
119,수원,2023-08-26 00:23,23,0,103.7,1,95.3
119,수원,2023-08-26 00:24,23,0,76.3,.9,95.2
119,수원,2023-08-26 00:25,23,0,99.6,1.3,95.2
119,수원,2023-08-26 00:26,23,0,104.3,1.6,95.5
119,수원,2023-08-26 00:27,23,0,108.3,1.6,95
119,수원,2023-08-26 00:28,23,0,104.1,1.4,95.1
119,수원,2023-08-26 00:29,23,0,93.5,1.1,95.1
119,수원,2023-08-26 00:30,23,0,97.2,1.2,95
119,수원,2023-08-26 00:31,23,0,106,1.3,95
119,수원,2023-08-26 00:32,23,0,100.5,1.3,95
119,수원,2023-08-26 00:33,23,0,98.7,1.6,95
119,수원,2023-08-26 00:34,23,0,90.7,1.6,95.1
119,수원,2023-08-26 00:35,23,0,106.1,1.9,95.3
119,수원,2023-08-26 00:36,22.9,0,94.2,1.8,95.1
119,수원,2023-08-26 00:37,22.9,0,105.2,1.9,95
119,수원,2023-08-26 00:38,22.9,0,100.8,2.1,95.3
119,수원,2023-08-26 00:39,22.9,0,111.9,2.4,95.3
119,수원,2023-08-26 00:40,22.9,0,112.6,2,95.3
119,수원,2023-08-26 00:41,23,0,124,2.5,95.5
119,수원,2023-08-26 00:42,23,0,120.6,2.1,95.9
119,수원,2023-08-26 00:43,23,0,116.5,1.7,95.6
119,수원,2023-08-26 00:44,23,0,128,2.1,95.8
119,수원,2023-08-26 00:45,23,0,126.2,1.8,95.9
119,수원,2023-08-26 00:46,23,0,135.8,1.3,95.9
119,수원,2023-08-26 00:47,23.1,0,144.7,1.5,95.9
119,수원,2023-08-26 00:48,23.1,0,142.2,1.3,95.9
119,수원,2023-08-26 00:49,23.1,0,130.3,2,95.8
119,수원,2023-08-26 00:50,23.1,0,148.9,1.1,95.9
119,수원,2023-08-26 00:51,23.1,0,171.4,1,95.8
119,수원,2023-08-26 00:52,23.1,0,147.3,1.7,95.7
119,수원,2023-08-26 00:53,23.2,0,162.2,.8,95.7
119,수원,2023-08-26 00:54,23.2,0,158.2,1.3,95.7
119,수원,2023-08-26 00:55,23.2,0,160.1,1,95.6
119,수원,2023-08-26 00:56,23.2,0,154.9,.3,95.6
119,수원,2023-08-26 00:57,23.2,0,179.5,1.4,95.4
119,수원,2023-08-26 00:58,23.2,0,148.6,.8,95.4
119,수원,2023-08-26 00:59,23.2,0,175.9,1.6,95.4
119,수원,2023-08-26 01:00,23.2,0,187.8,.9,95.4
119,수원,2023-08-26 01:01,23.2,0,169.9,1,95.2
119,수원,2023-08-26 01:02,23.2,0,168.1,1.1,95.3
119,수원,2023-08-26 01:03,23.3,0,183.8,1,95.1
119,수원,2023-08-26 01:04,23.2,0,187.4,1.3,94.9
119,수원,2023-08-26 01:05,23.3,0,163.8,1.4,95
119,수원,2023-08-26 01:06,23.3,0,190.4,.7,95.2
119,수원,2023-08-26 01:07,23.3,0,207.1,1.6,95.2
119,수원,2023-08-26 01:08,23.3,0,186.1,1.5,95.1
119,수원,2023-08-26 01:09,23.3,0,185.4,1.4,95.1
119,수원,2023-08-26 01:10,23.3,0,189,1.4,94.9
119,수원,2023-08-26 01:11,23.3,0,199.1,.8,95
119,수원,2023-08-26 01:12,23.3,0,203.2,1.2,95
119,수원,2023-08-26 01:13,23.3,0,177.2,1,94.9
119,수원,2023-08-26 01:14,23.3,0,178.9,1.3,94.8
119,수원,2023-08-26 01:15,23.3,0,198.2,1.2,94.6
119,수원,2023-08-26 01:16,23.3,0,227.2,.9,94.9
119,수원,2023-08-26 01:17,23.3,0,221.6,.9,94.8
119,수원,2023-08-26 01:18,23.3,0,218.4,.9,94.5
119,수원,2023-08-26 01:19,23.3,0,247.6,1.2,94.6
119,수원,2023-08-26 01:20,23.3,0,256,.4,94.6
119,수원,2023-08-26 01:21,23.3,0,238.7,.5,94.6
119,수원,2023-08-26 01:22,23.3,0,226.1,1.7,94.6
119,수원,2023-08-26 01:23,23.3,0,209.5,1.7,94.4
119,수원,2023-08-26 01:24,23.3,0,232,1.4,94.6
119,수원,2023-08-26 01:25,23.3,0,205.4,2.2,94.7
119,수원,2023-08-26 01:26,23.3,0,184.4,2,94.7
119,수원,2023-08-26 01:27,23.3,0,162.6,2.3,94.7
119,수원,2023-08-26 01:28,23.4,0,208,1.6,94.5
119,수원,2023-08-26 01:29,23.3,0,208.8,1.5,94.5
119,수원,2023-08-26 01:30,23.4,0,188.8,1.5,94.5
119,수원,2023-08-26 01:31,23.4,0,198.2,1.6,94.4
119,수원,2023-08-26 01:32,23.4,0,190,.7,94.4
119,수원,2023-08-26 01:33,23.4,0,209.4,1.5,94.2
119,수원,2023-08-26 01:34,23.4,0,177,1.9,94.2
119,수원,2023-08-26 01:35,23.4,0,174.2,1.6,94.1
119,수원,2023-08-26 01:36,23.3,0,186.6,1.2,94.2
119,수원,2023-08-26 01:37,23.3,0,176.4,.6,94
119,수원,2023-08-26 01:38,23.3,0,205.3,.8,94
119,수원,2023-08-26 01:39,23.3,0,228.2,.9,94
119,수원,2023-08-26 01:40,23.3,0,213.6,.3,94
119,수원,2023-08-26 01:41,23.3,0,193.7,1.2,94.1
119,수원,2023-08-26 01:42,23.3,0,235.9,.1,94
119,수원,2023-08-26 01:43,23.3,0,309.3,0,93.9
119,수원,2023-08-26 01:44,23.2,0,229.2,0,93.6
119,수원,2023-08-26 01:45,23.2,0,207.1,0,93.6
119,수원,2023-08-26 01:46,23.2,0,202.6,.3,93.6
119,수원,2023-08-26 01:47,23.2,0,207.1,0,93.6
119,수원,2023-08-26 01:48,23.2,0,196.8,0,93.6
119,수원,2023-08-26 01:49,23.2,0,218.7,0,93.4
119,수원,2023-08-26 01:50,23.2,0,243.7,.2,93.5
119,수원,2023-08-26 01:51,23.2,0,225,.1,93.8
119,수원,2023-08-26 01:52,23.2,0,219.6,.5,93.9
119,수원,2023-08-26 01:53,23.2,0,229.9,1.1,94.1
119,수원,2023-08-26 01:54,23.2,0,220.6,.4,94.1
119,수원,2023-08-26 01:55,23.2,0,207.5,1,93.9
119,수원,2023-08-26 01:56,23.2,0,194.9,.4,94.1
119,수원,2023-08-26 01:57,23.2,0,207.9,.9,94.1
119,수원,2023-08-26 01:58,23.2,0,179.9,1,94.2
119,수원,2023-08-26 01:59,23.2,0,201.8,1.4,94.3
119,수원,2023-08-26 02:00,23.1,0,193.6,1.3,94.2
119,수원,2023-08-26 02:01,23.1,0,181.9,1.1,94
119,수원,2023-08-26 02:02,23.1,0,180.4,1.2,94.2
119,수원,2023-08-26 02:03,23.1,0,190.5,1.6,94.3
119,수원,2023-08-26 02:04,23.1,0,169.9,1,94.1
119,수원,2023-08-26 02:05,23.1,0,179.8,.9,94.1
119,수원,2023-08-26 02:06,23.1,0,195.2,1,94.3
119,수원,2023-08-26 02:07,23.1,0,196.4,2,94.2
119,수원,2023-08-26 02:08,23.1,0,192.1,.8,94.2
119,수원,2023-08-26 02:09,23.1,0,200.4,1,94.4
119,수원,2023-08-26 02:10,23.1,0,233.6,.7,94.1
119,수원,2023-08-26 02:11,23.1,0,219.6,.6,94.1
119,수원,2023-08-26 02:12,23.1,0,199.9,1.1,94.3
119,수원,2023-08-26 02:13,23.1,0,238.3,.6,94.2
119,수원,2023-08-26 02:14,23.1,0,175.8,.6,94.2
119,수원,2023-08-26 02:15,23.1,0,184,.6,94.3
119,수원,2023-08-26 02:16,23.1,0,208.5,.7,94.1
119,수원,2023-08-26 02:17,23.1,0,235.3,.6,94.1
119,수원,2023-08-26 02:18,23.1,0,225.5,1.1,94.3
119,수원,2023-08-26 02:19,23.1,0,212.6,1,94.2
119,수원,2023-08-26 02:20,23,0,272.4,.4,94.1
119,수원,2023-08-26 02:21,23,0,284,.3,94.2
119,수원,2023-08-26 02:22,23,0,254.4,.3,93.8
119,수원,2023-08-26 02:23,23,0,269.3,.4,93.9
119,수원,2023-08-26 02:24,23,0,231.1,1,93.8
119,수원,2023-08-26 02:25,22.9,0,244.3,.8,93.8
119,수원,2023-08-26 02:26,22.9,0,242.8,.7,93.7
119,수원,2023-08-26 02:27,22.9,0,224.6,1,93.7
119,수원,2023-08-26 02:28,22.9,0,206.5,.5,94
119,수원,2023-08-26 02:29,22.9,0,236.8,1.6,94
119,수원,2023-08-26 02:30,22.9,0,229.7,1,94.2
119,수원,2023-08-26 02:31,22.9,0,214.8,1.2,94.5
119,수원,2023-08-26 02:32,22.9,0,241.9,1.1,94.4
119,수원,2023-08-26 02:33,22.9,0,223.1,1.1,94.5
119,수원,2023-08-26 02:34,22.8,0,232.2,.6,94.4
119,수원,2023-08-26 02:35,22.8,0,225.8,1.2,94.1
119,수원,2023-08-26 02:36,22.8,0,229.6,.8,94.3
119,수원,2023-08-26 02:37,22.8,0,224,1,94.3
119,수원,2023-08-26 02:38,22.8,0,214.1,1.3,94.4
119,수원,2023-08-26 02:39,22.8,0,219.6,.8,94.4
119,수원,2023-08-26 02:40,22.8,0,201.6,.9,94.5
119,수원,2023-08-26 02:41,22.8,0,203.8,.8,94.5
119,수원,2023-08-26 02:42,22.8,0,222.4,.9,94.8
119,수원,2023-08-26 02:43,22.8,0,197.6,.9,95
119,수원,2023-08-26 02:44,22.8,0,204.4,.9,94.7
119,수원,2023-08-26 02:45,22.8,0,201.1,.9,94.9
119,수원,2023-08-26 02:46,22.8,0,198.8,.6,95
119,수원,2023-08-26 02:47,22.8,0,216.3,.6,95
119,수원,2023-08-26 02:48,22.8,0,215.1,.6,94.9
119,수원,2023-08-26 02:49,22.8,0,214.9,.4,94.8
119,수원,2023-08-26 02:50,22.7,0,185,.3,94.9
119,수원,2023-08-26 02:51,22.7,0,185.3,.2,94.8
119,수원,2023-08-26 02:52,22.7,0,196.4,.4,95
119,수원,2023-08-26 02:53,22.7,0,197.7,.6,95
119,수원,2023-08-26 02:54,22.7,0,179,.3,95.1
119,수원,2023-08-26 02:55,22.7,0,191.9,.4,95.2
119,수원,2023-08-26 02:56,22.7,0,192.5,.7,95.2
119,수원,2023-08-26 02:57,22.7,0,165.8,.9,95.2
119,수원,2023-08-26 02:58,22.7,0,150.1,.3,95.1
119,수원,2023-08-26 02:59,22.7,0,208.8,.2,95
119,수원,2023-08-26 03:00,22.7,0,235.3,0,95
119,수원,2023-08-26 03:01,22.7,0,240.3,0,94.7
119,수원,2023-08-26 03:02,22.6,0,216.3,0,94.4
119,수원,2023-08-26 03:03,22.6,0,201.7,0,94.4
119,수원,2023-08-26 03:04,22.6,0,233.4,0,94.5
119,수원,2023-08-26 03:05,22.6,0,198.4,.1,94.6
119,수원,2023-08-26 03:06,22.6,0,198.3,0,94.3
119,수원,2023-08-26 03:07,22.5,0,129.8,0,94.6
119,수원,2023-08-26 03:08,22.6,0,132.9,0,94.8
119,수원,2023-08-26 03:09,22.6,0,117.2,.9,95
119,수원,2023-08-26 03:10,22.6,0,108.9,.8,95
119,수원,2023-08-26 03:11,22.6,0,122,1.3,95.2
119,수원,2023-08-26 03:12,22.6,0,136.4,1,95
119,수원,2023-08-26 03:13,22.5,0,144.5,.4,95.1
119,수원,2023-08-26 03:14,22.5,0,169.6,.3,95.1
119,수원,2023-08-26 03:15,22.5,0,167.8,0,95
119,수원,2023-08-26 03:16,22.5,0,180,0,95
119,수원,2023-08-26 03:17,22.5,0,182.6,0,95
119,수원,2023-08-26 03:18,22.5,0,251.2,0,94.8
119,수원,2023-08-26 03:19,22.4,0,229.7,0,94.6
119,수원,2023-08-26 03:20,22.4,0,305.4,0,94.7
119,수원,2023-08-26 03:21,22.4,0,238.4,0,94.8
119,수원,2023-08-26 03:22,22.4,0,237.4,.2,94.6
119,수원,2023-08-26 03:23,22.3,0,238.1,.3,94.6
119,수원,2023-08-26 03:24,22.3,0,219.3,.4,94.7
119,수원,2023-08-26 03:25,22.3,0,259,0,94.9
119,수원,2023-08-26 03:26,22.3,0,232.4,.7,94.8
119,수원,2023-08-26 03:27,22.3,0,266.4,.2,94.9
119,수원,2023-08-26 03:28,22.3,0,239.9,0,94.9
119,수원,2023-08-26 03:29,22.2,0,217,0,94.8
119,수원,2023-08-26 03:30,22.2,0,277.3,0,95.1
119,수원,2023-08-26 03:31,22.2,0,296.8,0,95.1
119,수원,2023-08-26 03:32,22.2,0,284.4,0,95
119,수원,2023-08-26 03:33,22.2,0,209.6,.1,95
119,수원,2023-08-26 03:34,22.3,0,236.7,0,95.1
119,수원,2023-08-26 03:35,22.3,0,33.5,0,95.3
119,수원,2023-08-26 03:36,22.2,0,187.7,0,95.1
119,수원,2023-08-26 03:37,22.2,0,122.3,0,95
119,수원,2023-08-26 03:38,22.2,0,225.4,.3,94.8
119,수원,2023-08-26 03:39,22.2,0,234.8,0,94.9
119,수원,2023-08-26 03:40,22.2,0,261.1,0,95
119,수원,2023-08-26 03:41,22.2,0,26,0,95
119,수원,2023-08-26 03:42,22.2,0,311.8,0,94.9
119,수원,2023-08-26 03:43,22.2,0,252.6,0,94.8
119,수원,2023-08-26 03:44,22.2,0,297.4,0,95.1
119,수원,2023-08-26 03:45,22.1,0,322,0,94.9
119,수원,2023-08-26 03:46,22.1,0,16.7,0,95
119,수원,2023-08-26 03:47,22.1,0,18.3,0,94.9
119,수원,2023-08-26 03:48,22.1,0,19.6,0,94.9
119,수원,2023-08-26 03:49,22.1,0,19.6,0,94.8
119,수원,2023-08-26 03:50,22.1,0,354.5,0,95
119,수원,2023-08-26 03:51,22.1,0,178,0,95.1
119,수원,2023-08-26 03:52,22,0,311.2,0,95.3
119,수원,2023-08-26 03:53,22,0,276.3,0,95.4
119,수원,2023-08-26 03:54,22,0,154.2,0,95.4
119,수원,2023-08-26 03:55,22,0,233.2,.1,95.4
119,수원,2023-08-26 03:56,22,0,291.3,0,95.7
119,수원,2023-08-26 03:57,22,0,273.9,0,95.6
119,수원,2023-08-26 03:58,22,0,277.8,.1,95.8
119,수원,2023-08-26 03:59,22,0,304.7,0,95.8
119,수원,2023-08-26 04:00,22,0,296.7,0,95.8
119,수원,2023-08-26 04:01,22,0,319.4,0,96
119,수원,2023-08-26 04:02,22,0,275.8,0,95.8
119,수원,2023-08-26 04:03,21.9,0,227.9,0,95.8
119,수원,2023-08-26 04:04,21.9,0,297.8,0,95.8
119,수원,2023-08-26 04:05,21.9,0,320.1,0,95.9
119,수원,2023-08-26 04:06,21.9,0,311.5,0,95.8
119,수원,2023-08-26 04:07,21.9,0,288.7,.2,95.8
119,수원,2023-08-26 04:08,21.9,0,265,0,95.6
119,수원,2023-08-26 04:09,21.9,0,216.5,0,95.7
119,수원,2023-08-26 04:10,21.9,0,84.4,0,95.9
119,수원,2023-08-26 04:11,21.9,0,16.9,0,96.1
119,수원,2023-08-26 04:12,21.9,0,5.6,0,96
119,수원,2023-08-26 04:13,21.9,0,33.4,0,96.1
119,수원,2023-08-26 04:14,21.9,0,50.6,0,96.1
119,수원,2023-08-26 04:15,21.9,0,60.5,0,96.3
119,수원,2023-08-26 04:16,21.9,0,74.1,0,96.2
119,수원,2023-08-26 04:17,21.9,0,272.3,0,96.1
119,수원,2023-08-26 04:18,21.9,0,198.5,0,96
