지점,지점명,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),습도(%)
119,수원,2023-09-06 00:01,22.8,0,255,0,86.4
119,수원,2023-09-06 00:02,22.8,0,266,0,86.3
119,수원,2023-09-06 00:03,22.7,0,291.3,0,86.2
119,수원,2023-09-06 00:04,22.8,0,292.5,0,86.6
119,수원,2023-09-06 00:05,22.8,0,305.6,0,86.9
119,수원,2023-09-06 00:06,22.8,0,306.6,0,87.2
119,수원,2023-09-06 00:07,22.8,0,302.3,0,87.3
119,수원,2023-09-06 00:08,22.8,0,315,0,87.3
119,수원,2023-09-06 00:09,22.8,0,317.8,0,87.3
119,수원,2023-09-06 00:10,22.7,0,309.4,0,87.1
119,수원,2023-09-06 00:11,22.7,0,319.8,0,87.2
119,수원,2023-09-06 00:12,22.7,0,315,0,87.4
119,수원,2023-09-06 00:13,22.7,0,270.5,0,87.7
119,수원,2023-09-06 00:14,22.7,0,242.1,0,87.4
119,수원,2023-09-06 00:15,22.7,0,240.5,0,87.5
119,수원,2023-09-06 00:16,22.7,0,275.6,0,87.4
119,수원,2023-09-06 00:17,22.7,0,303.7,0,87.4
119,수원,2023-09-06 00:18,22.7,0,298,0,87.4
119,수원,2023-09-06 00:19,22.7,0,295.8,0,87.6
119,수원,2023-09-06 00:20,22.7,0,298.1,0,87.7
119,수원,2023-09-06 00:21,22.7,0,287.6,0,87.8
119,수원,2023-09-06 00:22,22.7,0,283.6,0,87.6
119,수원,2023-09-06 00:23,22.7,0,263.4,0,87.6
119,수원,2023-09-06 00:24,22.8,0,286.7,0,87.5
119,수원,2023-09-06 00:25,22.7,0,292.7,.9,87.8
119,수원,2023-09-06 00:26,22.7,0,303.4,1.1,87.8
119,수원,2023-09-06 00:27,22.7,0,319.8,.8,87.8
119,수원,2023-09-06 00:28,22.7,0,330.3,.8,87.9
119,수원,2023-09-06 00:29,22.7,0,322.3,.7,88.1
119,수원,2023-09-06 00:30,22.7,0,302.8,.7,88
119,수원,2023-09-06 00:31,22.7,0,300.8,.7,88
119,수원,2023-09-06 00:32,22.7,0,207.8,.5,87.8
119,수원,2023-09-06 00:33,22.7,0,321.2,.7,87.7
119,수원,2023-09-06 00:34,22.7,0,338.2,.7,87.5
119,수원,2023-09-06 00:35,22.7,0,317,.7,87.3
119,수원,2023-09-06 00:36,22.7,0,319.9,.7,87.2
119,수원,2023-09-06 00:37,22.7,0,207.8,.8,87.3
119,수원,2023-09-06 00:38,22.7,0,320.4,1.1,87.3
119,수원,2023-09-06 00:39,22.7,0,330,.8,87.3
119,수원,2023-09-06 00:40,22.7,0,305.2,.7,87.3
119,수원,2023-09-06 00:41,22.7,0,294.2,.6,87.1
119,수원,2023-09-06 00:42,22.8,0,288.6,.6,86.9
119,수원,2023-09-06 00:43,22.8,0,293.9,.9,87.1
119,수원,2023-09-06 00:44,22.8,0,299.8,.6,87.1
119,수원,2023-09-06 00:45,22.8,0,299.3,.5,87.3
119,수원,2023-09-06 00:46,22.7,0,294.8,.4,87.5
119,수원,2023-09-06 00:47,22.7,0,308.9,.6,87.4
119,수원,2023-09-06 00:48,22.7,0,311,.7,87.5
119,수원,2023-09-06 00:49,22.7,0,303.9,.6,87.6
119,수원,2023-09-06 00:50,22.7,0,292.4,1,87.5
119,수원,2023-09-06 00:51,22.7,0,291.1,1.1,87.5
119,수원,2023-09-06 00:52,22.7,0,310.9,.8,87.3
119,수원,2023-09-06 00:53,22.7,0,259.6,.7,87.5
119,수원,2023-09-06 00:54,22.7,0,274.2,1,87.6
119,수원,2023-09-06 00:55,22.7,0,298.1,1,87.7
119,수원,2023-09-06 00:56,22.7,0,269.8,.6,87.5
119,수원,2023-09-06 00:57,22.7,0,296.9,1,87.9
119,수원,2023-09-06 00:58,22.7,0,306.4,1,88
119,수원,2023-09-06 00:59,22.7,0,307.4,1,88.1
119,수원,2023-09-06 01:00,22.7,0,306.3,1,88.3
119,수원,2023-09-06 01:01,22.7,0,302.7,.5,88.4
119,수원,2023-09-06 01:02,22.7,0,295.5,.3,88.5
119,수원,2023-09-06 01:03,22.7,0,268.6,.3,88.5
119,수원,2023-09-06 01:04,22.7,0,268.6,.4,88.5
119,수원,2023-09-06 01:05,22.7,0,271.8,.3,88.5
119,수원,2023-09-06 01:06,22.6,0,283.9,.4,88.8
119,수원,2023-09-06 01:07,22.6,0,287.8,0,88.8
119,수원,2023-09-06 01:08,22.6,0,275.6,0,88.9
119,수원,2023-09-06 01:09,22.6,0,290.6,0,88.9
119,수원,2023-09-06 01:10,22.6,0,293.6,0,88.6
119,수원,2023-09-06 01:11,22.6,0,299.7,.7,88.8
119,수원,2023-09-06 01:12,22.6,0,303.4,.8,88.8
119,수원,2023-09-06 01:13,22.6,0,301,.7,89
119,수원,2023-09-06 01:14,22.6,0,297.8,.6,89
119,수원,2023-09-06 01:15,22.6,0,310.6,.2,88.9
119,수원,2023-09-06 01:16,22.7,0,324,0,88.8
119,수원,2023-09-06 01:17,22.6,0,1,0,89
119,수원,2023-09-06 01:18,22.6,0,4.9,0,88.9
119,수원,2023-09-06 01:19,22.6,0,321.8,0,88.4
119,수원,2023-09-06 01:20,22.6,0,310,0,88.5
119,수원,2023-09-06 01:21,22.7,0,299.6,0,88.6
119,수원,2023-09-06 01:22,22.7,0,295.3,0,89
119,수원,2023-09-06 01:23,22.7,0,298.8,0,89.1
119,수원,2023-09-06 01:24,22.7,0,303.2,0,89.2
119,수원,2023-09-06 01:25,22.7,0,299.9,0,89.2
119,수원,2023-09-06 01:26,22.7,0,296.1,0,88.9
119,수원,2023-09-06 01:27,22.7,0,297.9,0,88.9
119,수원,2023-09-06 01:28,22.7,0,302.3,0,89
119,수원,2023-09-06 01:29,22.7,0,305.7,0,88.9
119,수원,2023-09-06 01:30,22.7,0,290.2,0,88.9
119,수원,2023-09-06 01:31,22.7,0,288.3,0,88.7
119,수원,2023-09-06 01:32,22.7,0,326.3,0,88.4
119,수원,2023-09-06 01:33,22.7,0,291.7,0,88.4
119,수원,2023-09-06 01:34,22.7,0,270.7,0,88.2
119,수원,2023-09-06 01:35,22.7,0,258.4,0,87.9
119,수원,2023-09-06 01:36,22.7,0,247,0,88.2
119,수원,2023-09-06 01:37,22.7,0,273.2,0,88.4
119,수원,2023-09-06 01:38,22.7,0,257.8,0,88.5
119,수원,2023-09-06 01:39,22.7,0,277.4,0,88.3
119,수원,2023-09-06 01:40,22.7,0,292.4,0,88.8
119,수원,2023-09-06 01:41,22.6,0,301.8,0,88.8
119,수원,2023-09-06 01:42,22.6,0,323.4,0,88.8
119,수원,2023-09-06 01:43,22.6,0,303,0,88.7
119,수원,2023-09-06 01:44,22.7,0,304.8,0,88.3
119,수원,2023-09-06 01:45,22.7,0,317.1,0,88.1
119,수원,2023-09-06 01:46,22.7,0,7.5,.2,87.9
119,수원,2023-09-06 01:47,22.7,0,14.5,.8,87.9
119,수원,2023-09-06 01:48,22.7,0,12.6,.7,87.5
119,수원,2023-09-06 01:49,22.6,0,1.1,.5,87.4
119,수원,2023-09-06 01:50,22.6,0,324.2,.3,87.5
119,수원,2023-09-06 01:51,22.6,0,337,.2,87.6
119,수원,2023-09-06 01:52,22.6,0,282.9,0,87.6
119,수원,2023-09-06 01:53,22.6,0,252.5,0,88
119,수원,2023-09-06 01:54,22.6,0,264,0,88
119,수원,2023-09-06 01:55,22.6,0,291.8,0,88
119,수원,2023-09-06 01:56,22.6,0,304,0,88.1
119,수원,2023-09-06 01:57,22.6,0,305.2,0,88
119,수원,2023-09-06 01:58,22.6,0,311.9,0,87.9
119,수원,2023-09-06 01:59,22.6,0,315,0,87.8
119,수원,2023-09-06 02:00,22.6,0,320.1,0,87.9
119,수원,2023-09-06 02:01,22.6,0,319.2,0,88
119,수원,2023-09-06 02:02,22.6,0,313.6,0,88
119,수원,2023-09-06 02:03,22.6,0,303.8,0,88
119,수원,2023-09-06 02:04,22.6,0,297.9,0,88
119,수원,2023-09-06 02:05,22.6,0,295.8,0,88.1
119,수원,2023-09-06 02:06,22.6,0,292.5,0,88.3
119,수원,2023-09-06 02:07,22.6,0,277.3,0,88.3
119,수원,2023-09-06 02:08,22.5,0,283.5,0,88.4
119,수원,2023-09-06 02:09,22.5,0,278.1,.5,88.5
119,수원,2023-09-06 02:10,22.5,0,288.6,.7,88.6
