지점,지점명,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),습도(%)
119,수원,2023-06-03 00:01,15.6,0,302.3,0,90.2
119,수원,2023-06-03 00:02,15.5,0,271.4,0,90.3
119,수원,2023-06-03 00:03,15.5,0,225,0,90.6
119,수원,2023-06-03 00:04,15.5,0,347,0,90.5
119,수원,2023-06-03 00:05,15.5,0,298.1,0,90.4
119,수원,2023-06-03 00:06,15.5,0,319.7,0,90.4
119,수원,2023-06-03 00:07,15.5,0,130.5,0,90.2
119,수원,2023-06-03 00:08,15.5,0,104.5,.2,90.3
119,수원,2023-06-03 00:09,15.5,0,113,.3,90.4
119,수원,2023-06-03 00:10,15.5,0,131.8,0,91
119,수원,2023-06-03 00:11,15.5,0,180,0,91
119,수원,2023-06-03 00:12,15.5,0,226.3,.2,91.1
119,수원,2023-06-03 00:13,15.5,0,195.4,0,91.3
119,수원,2023-06-03 00:14,15.5,0,145.7,0,91.3
119,수원,2023-06-03 00:15,15.4,0,213.8,0,91.2
119,수원,2023-06-03 00:16,15.4,0,243.4,0,91.2
119,수원,2023-06-03 00:17,15.4,0,252.6,0,91.1
119,수원,2023-06-03 00:18,15.4,0,266.6,.1,91.4
119,수원,2023-06-03 00:19,15.4,0,281.3,0,91.4
119,수원,2023-06-03 00:20,15.4,0,255.6,0,91.3
119,수원,2023-06-03 00:21,15.4,0,296,0,91.3
119,수원,2023-06-03 00:22,15.4,0,265.9,0,91.2
119,수원,2023-06-03 00:23,15.4,0,232.2,0,91.2
119,수원,2023-06-03 00:24,15.4,0,240.3,.3,91.2
119,수원,2023-06-03 00:25,15.3,0,227.8,.2,91.4
119,수원,2023-06-03 00:26,15.3,0,214.9,.4,91.4
119,수원,2023-06-03 00:27,15.3,0,237.2,.5,91.4
119,수원,2023-06-03 00:28,15.3,0,235.3,.6,91.2
119,수원,2023-06-03 00:29,15.3,0,240.6,.5,91.1
119,수원,2023-06-03 00:30,15.3,0,216.5,.3,91.3
119,수원,2023-06-03 00:31,15.3,0,244.9,.6,91
119,수원,2023-06-03 00:32,15.3,0,226.5,.5,90.9
119,수원,2023-06-03 00:33,15.2,0,218.2,.2,90.9
119,수원,2023-06-03 00:34,15.2,0,201.9,.2,91
119,수원,2023-06-03 00:35,15.2,0,207.8,.3,91
119,수원,2023-06-03 00:36,15.2,0,228.9,.3,91
119,수원,2023-06-03 00:37,15.2,0,234.1,.3,91.1
119,수원,2023-06-03 00:38,15.2,0,228.2,.7,91.1
119,수원,2023-06-03 00:39,15.2,0,214.6,.6,91
119,수원,2023-06-03 00:40,15.2,0,244.1,.7,91
119,수원,2023-06-03 00:41,15.2,0,223.4,.8,91.4
119,수원,2023-06-03 00:42,15.2,0,223.4,1.1,91.7
119,수원,2023-06-03 00:43,15.2,0,221,.8,92
119,수원,2023-06-03 00:44,15.2,0,214.7,.9,92
119,수원,2023-06-03 00:45,15.2,0,244.7,.7,92.2
119,수원,2023-06-03 00:46,15.2,0,243.4,.8,92.5
119,수원,2023-06-03 00:47,15.2,0,259,.5,92.9
119,수원,2023-06-03 00:48,15.2,0,231.9,.6,93
119,수원,2023-06-03 00:49,15.2,0,226.1,.5,93.3
119,수원,2023-06-03 00:50,15.2,0,210.8,.3,93.1
119,수원,2023-06-03 00:51,15.2,0,211,.5,93.2
119,수원,2023-06-03 00:52,15.2,0,243.3,.6,93.3
119,수원,2023-06-03 00:53,15.2,0,230.3,.5,93.5
119,수원,2023-06-03 00:54,15.2,0,247,.5,93.6
119,수원,2023-06-03 00:55,15.2,0,241.7,0,93.5
119,수원,2023-06-03 00:56,15.2,0,315.2,0,93.6
119,수원,2023-06-03 00:57,15.2,0,247.9,0,93.1
119,수원,2023-06-03 00:58,15.2,0,252.6,.2,93.2
119,수원,2023-06-03 00:59,15.1,0,230.9,.6,92.9
119,수원,2023-06-03 01:00,15.1,0,253.7,.2,92.9
119,수원,2023-06-03 01:01,15.1,0,239.6,.5,92.8
119,수원,2023-06-03 01:02,15.1,0,248.3,.5,92.9
119,수원,2023-06-03 01:03,15.1,0,233.1,.5,93.1
119,수원,2023-06-03 01:04,15.1,0,246.1,.3,93
119,수원,2023-06-03 01:05,15.1,0,271.1,.1,92.9
119,수원,2023-06-03 01:06,15,0,238.7,0,93.1
119,수원,2023-06-03 01:07,15,0,309.4,0,93.3
119,수원,2023-06-03 01:08,15,0,247.3,0,93
119,수원,2023-06-03 01:09,15,0,265.3,0,93.2
119,수원,2023-06-03 01:10,15,0,233.9,0,93.1
119,수원,2023-06-03 01:11,15,0,295.3,0,93.1
119,수원,2023-06-03 01:12,15,0,255.6,0,93
119,수원,2023-06-03 01:13,15,0,243.3,0,93.1
119,수원,2023-06-03 01:14,15,0,257.7,0,92.9
119,수원,2023-06-03 01:15,15,0,277.8,0,92.8
119,수원,2023-06-03 01:16,15,0,282.7,0,92.9
119,수원,2023-06-03 01:17,15,0,265.8,0,93
119,수원,2023-06-03 01:18,15,0,271.4,0,93
119,수원,2023-06-03 01:19,15,0,96.2,1,93.2
119,수원,2023-06-03 01:20,15,0,107.1,1.1,93.5
119,수원,2023-06-03 01:21,15,0,111.3,.7,93.5
119,수원,2023-06-03 01:22,15,0,121.7,.8,94
119,수원,2023-06-03 01:23,15,0,138.3,.5,94
119,수원,2023-06-03 01:24,15,0,191.5,0,93.9
119,수원,2023-06-03 01:25,15,0,237.7,0,94.1
119,수원,2023-06-03 01:26,15,0,241.2,0,94.1
119,수원,2023-06-03 01:27,15,0,87.2,0,93.7
119,수원,2023-06-03 01:28,15,0,103.5,0,93.6
119,수원,2023-06-03 01:29,14.9,0,85.1,0,93.6
119,수원,2023-06-03 01:30,14.9,0,72,0,93.7
119,수원,2023-06-03 01:31,14.9,0,90.9,0,93.8
119,수원,2023-06-03 01:32,14.9,0,92.8,0,93.8
119,수원,2023-06-03 01:33,14.9,0,117.3,0,93.6
119,수원,2023-06-03 01:34,14.9,0,118.8,0,93.7
119,수원,2023-06-03 01:35,14.9,0,138,0,93.7
119,수원,2023-06-03 01:36,14.9,0,142.5,0,93.8
119,수원,2023-06-03 01:37,14.9,0,144.8,0,93.8
119,수원,2023-06-03 01:38,14.9,0,149.5,0,93.8
119,수원,2023-06-03 01:39,14.9,0,142,0,93.7
119,수원,2023-06-03 01:40,14.9,0,156.1,0,93.7
119,수원,2023-06-03 01:41,14.9,0,156.1,0,93.6
119,수원,2023-06-03 01:42,14.9,0,167.3,0,93.9
119,수원,2023-06-03 01:43,14.8,0,199.9,0,93.9
119,수원,2023-06-03 01:44,14.8,0,298.1,0,94
119,수원,2023-06-03 01:45,14.8,0,67.1,.3,94.2
119,수원,2023-06-03 01:46,14.8,0,73.7,0,94.3
119,수원,2023-06-03 01:47,14.8,0,94.8,0,94.4
119,수원,2023-06-03 01:48,14.8,0,104.1,0,94.2
119,수원,2023-06-03 01:49,14.8,0,122.1,.3,94.2
119,수원,2023-06-03 01:50,14.8,0,122.3,0,94.4
119,수원,2023-06-03 01:51,14.8,0,125.3,0,94.4
119,수원,2023-06-03 01:52,14.8,0,148.3,0,94.4
