지점,지점명,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),습도(%)
119,수원,2023-07-06 00:01,22.1,0,139.9,1.7,89
119,수원,2023-07-06 00:02,22,0,197.3,1.1,89.5
119,수원,2023-07-06 00:03,22,0,145.5,2,89.4
119,수원,2023-07-06 00:04,22,0,116.8,2.1,89.5
119,수원,2023-07-06 00:05,22,0,126,1.5,89.7
119,수원,2023-07-06 00:06,21.9,0,129.7,1.9,89.6
119,수원,2023-07-06 00:07,21.9,0,152.7,2.8,89.7
119,수원,2023-07-06 00:08,21.9,0,92.2,2.2,89.8
119,수원,2023-07-06 00:09,21.9,0,134,1.7,89.6
119,수원,2023-07-06 00:10,21.9,0,115.7,1.9,89.7
119,수원,2023-07-06 00:11,21.9,0,132.3,2.9,89.7
119,수원,2023-07-06 00:12,21.9,0,106.3,1.8,90
119,수원,2023-07-06 00:13,21.9,0,99.4,2.4,89.9
119,수원,2023-07-06 00:14,21.8,0,124.2,2.4,90
119,수원,2023-07-06 00:15,21.8,0,118.4,2.2,89.7
119,수원,2023-07-06 00:16,21.8,0,111.6,2.4,90.1
119,수원,2023-07-06 00:17,21.8,0,120,2.6,89.9
119,수원,2023-07-06 00:18,21.7,0,119.7,2.5,89.8
119,수원,2023-07-06 00:19,21.7,0,115,2.7,89.9
119,수원,2023-07-06 00:20,21.7,0,126.7,2.2,90.1
119,수원,2023-07-06 00:21,21.8,0,139.7,1.8,90.2
119,수원,2023-07-06 00:22,21.7,0,141.7,1.9,90.1
119,수원,2023-07-06 00:23,21.7,0,132.2,2,90.2
119,수원,2023-07-06 00:24,21.7,0,131,1.3,90.1
119,수원,2023-07-06 00:25,21.7,0,128.9,2.4,90.3
119,수원,2023-07-06 00:26,21.7,0,170.5,2.7,90.2
119,수원,2023-07-06 00:27,21.8,0,134.2,2.5,90.1
119,수원,2023-07-06 00:28,21.7,0,123.2,1.6,90.1
119,수원,2023-07-06 00:29,21.7,0,117.2,1,90.4
119,수원,2023-07-06 00:30,21.7,0,120.9,1.8,90.1
119,수원,2023-07-06 00:31,21.7,0,135.8,1.6,90.1
119,수원,2023-07-06 00:32,21.7,0,130,1.5,90.1
119,수원,2023-07-06 00:33,21.7,0,133.8,1.2,90.3
119,수원,2023-07-06 00:34,21.7,0,132,1.5,90.2
119,수원,2023-07-06 00:35,21.7,0,123,1.5,90.3
119,수원,2023-07-06 00:36,21.7,0,108.5,1.7,90.2
119,수원,2023-07-06 00:37,21.7,0,127.3,1.9,90.3
119,수원,2023-07-06 00:38,21.7,0,116,1.6,90.4
119,수원,2023-07-06 00:39,21.7,0,117.6,2.1,90.4
119,수원,2023-07-06 00:40,21.7,0,141.9,2.6,90.3
119,수원,2023-07-06 00:41,21.7,0,119.9,2.3,90.2
119,수원,2023-07-06 00:42,21.7,0,140,1.7,90.4
119,수원,2023-07-06 00:43,21.7,0,140.5,1.5,90.3
