지점,지점명,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),습도(%)
119,수원,2023-09-02 00:01,21.3,0,273.5,.6,84.6
119,수원,2023-09-02 00:02,21.2,0,243.6,1.1,84.8
119,수원,2023-09-02 00:03,21.2,0,273.3,.8,85.2
119,수원,2023-09-02 00:04,21.2,0,227.5,.7,85.4
119,수원,2023-09-02 00:05,21.1,0,231.3,.6,85.5
119,수원,2023-09-02 00:06,21.1,0,227.3,.3,85.5
119,수원,2023-09-02 00:07,21.1,0,230.6,0,85.5
119,수원,2023-09-02 00:08,21.1,0,230.3,0,85.4
119,수원,2023-09-02 00:09,21.1,0,270.1,0,85.3
119,수원,2023-09-02 00:10,21.1,0,231.9,0,85.2
119,수원,2023-09-02 00:11,21,0,262.1,0,85.2
119,수원,2023-09-02 00:12,21,0,300.2,0,85.3
119,수원,2023-09-02 00:13,21,0,270.1,.5,85.3
119,수원,2023-09-02 00:14,21,0,260.1,.3,85.4
119,수원,2023-09-02 00:15,21,0,271.1,.5,85.4
119,수원,2023-09-02 00:16,21,0,253.9,.8,85.7
119,수원,2023-09-02 00:17,21,0,269.2,.9,86.1
119,수원,2023-09-02 00:18,21,0,275.8,.6,86.1
119,수원,2023-09-02 00:19,20.9,0,279.3,.5,86.2
119,수원,2023-09-02 00:20,20.9,0,258.4,.6,86.1
119,수원,2023-09-02 00:21,20.9,0,263,0,86.3
119,수원,2023-09-02 00:22,20.9,0,253.2,.8,86.7
119,수원,2023-09-02 00:23,20.9,0,252.2,.8,86.4
119,수원,2023-09-02 00:24,20.9,0,247.2,.8,86.8
119,수원,2023-09-02 00:25,20.8,0,251.9,.9,86.6
119,수원,2023-09-02 00:26,20.8,0,251.2,.8,86.8
119,수원,2023-09-02 00:27,20.8,0,260.6,.9,87
119,수원,2023-09-02 00:28,20.8,0,255.8,.7,87
119,수원,2023-09-02 00:29,20.7,0,261.8,.7,86.9
119,수원,2023-09-02 00:30,20.7,0,256.4,.7,87.1
119,수원,2023-09-02 00:31,20.7,0,243.3,.8,87
119,수원,2023-09-02 00:32,20.7,0,252.2,.9,87.1
119,수원,2023-09-02 00:33,20.6,0,251.5,.8,87.2
119,수원,2023-09-02 00:34,20.6,0,244.9,.9,87.5
119,수원,2023-09-02 00:35,20.6,0,245.9,1.1,87.5
119,수원,2023-09-02 00:36,20.6,0,246.5,1.3,87.7
119,수원,2023-09-02 00:37,20.6,0,225.8,1.7,87.9
119,수원,2023-09-02 00:38,20.6,0,230.6,1,87.8
119,수원,2023-09-02 00:39,20.6,0,218.9,.8,87.9
119,수원,2023-09-02 00:40,20.6,0,221.7,.7,88
119,수원,2023-09-02 00:41,20.6,0,231.3,.8,88
119,수원,2023-09-02 00:42,20.5,0,213.9,.5,88.1
119,수원,2023-09-02 00:43,20.5,0,210.5,.8,88.3
119,수원,2023-09-02 00:44,20.5,0,210.8,1,88.5
119,수원,2023-09-02 00:45,20.5,0,219.2,.7,88.4
119,수원,2023-09-02 00:46,20.5,0,208.5,1.1,88.3
119,수원,2023-09-02 00:47,20.5,0,211.9,.8,88.5
119,수원,2023-09-02 00:48,20.4,0,223.1,.4,88.4
119,수원,2023-09-02 00:49,20.4,0,248,.2,88.3
119,수원,2023-09-02 00:50,20.4,0,254,0,88.6
119,수원,2023-09-02 00:51,20.4,0,263.2,0,88.5
119,수원,2023-09-02 00:52,20.4,0,2.5,0,88.4
119,수원,2023-09-02 00:53,20.4,0,207.4,0,88.5
119,수원,2023-09-02 00:54,20.4,0,238.9,0,88.6
119,수원,2023-09-02 00:55,20.4,0,240.5,.3,88.7
119,수원,2023-09-02 00:56,20.4,0,234,.7,88.6
119,수원,2023-09-02 00:57,20.4,0,235.7,1.1,88.6
119,수원,2023-09-02 00:58,20.4,0,249.5,.7,88.8
119,수원,2023-09-02 00:59,20.4,0,260.4,.6,88.9
119,수원,2023-09-02 01:00,20.4,0,238.8,.9,89
119,수원,2023-09-02 01:01,20.3,0,283.9,.3,89.1
119,수원,2023-09-02 01:02,20.3,0,226.8,0,89.3
119,수원,2023-09-02 01:03,20.3,0,271.3,0,89.3
119,수원,2023-09-02 01:04,20.3,0,283.2,0,89.5
119,수원,2023-09-02 01:05,20.3,0,286.1,0,89.4
119,수원,2023-09-02 01:06,20.3,0,266.1,0,89.4
119,수원,2023-09-02 01:07,20.3,0,271.4,0,89.4
119,수원,2023-09-02 01:08,20.2,0,255.9,0,89.3
119,수원,2023-09-02 01:09,20.2,0,287.5,0,89.3
119,수원,2023-09-02 01:10,20.2,0,277.5,0,89.4
119,수원,2023-09-02 01:11,20.2,0,274.4,0,89
119,수원,2023-09-02 01:12,20.2,0,306.6,0,89.2
119,수원,2023-09-02 01:13,20.2,0,256.6,0,89.1
119,수원,2023-09-02 01:14,20.2,0,125.3,0,89.4
119,수원,2023-09-02 01:15,20.2,0,133.6,1.4,89.4
119,수원,2023-09-02 01:16,20.1,0,132.4,1,89.9
119,수원,2023-09-02 01:17,20.1,0,172.2,.7,90.2
119,수원,2023-09-02 01:18,20.1,0,196.3,.4,90.2
119,수원,2023-09-02 01:19,20.1,0,213.6,0,90
119,수원,2023-09-02 01:20,20.1,0,265.9,0,90.1
119,수원,2023-09-02 01:21,20.1,0,251.5,0,90.2
119,수원,2023-09-02 01:22,20.1,0,232.4,0,90.3
119,수원,2023-09-02 01:23,20.1,0,143.9,0,90.1
119,수원,2023-09-02 01:24,20.1,0,149.7,0,90.1
119,수원,2023-09-02 01:25,20.1,0,158.4,0,90
119,수원,2023-09-02 01:26,20.1,0,170.6,0,90.4
119,수원,2023-09-02 01:27,20.1,0,156.9,0,90.1
119,수원,2023-09-02 01:28,20.1,0,154,0,90.4
119,수원,2023-09-02 01:29,20.1,0,150.5,0,90.9
119,수원,2023-09-02 01:30,20.1,0,150.5,0,90.8
119,수원,2023-09-02 01:31,20.1,0,119.9,0,90.7
119,수원,2023-09-02 01:32,20.1,0,124.4,0,90.6
119,수원,2023-09-02 01:33,20.1,0,82.9,0,90.8
119,수원,2023-09-02 01:34,20.1,0,95.6,0,90.8
119,수원,2023-09-02 01:35,20.1,0,94.2,0,90.9
119,수원,2023-09-02 01:36,20.1,0,59.1,0,91.2
119,수원,2023-09-02 01:37,20,0,59.1,0,91.2
119,수원,2023-09-02 01:38,20,0,59.1,0,91
119,수원,2023-09-02 01:39,20,0,59.1,0,90.9
119,수원,2023-09-02 01:40,20,0,59.1,0,90.8
119,수원,2023-09-02 01:41,20,0,54.1,0,91
119,수원,2023-09-02 01:42,20,0,250.1,0,91.1
