지점,지점명,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),습도(%)
119,수원,2023-09-08 00:01,23.6,0,112,2,56.6
119,수원,2023-09-08 00:02,23.5,0,88,2.3,56.7
119,수원,2023-09-08 00:03,23.5,0,86.4,2.1,56.7
119,수원,2023-09-08 00:04,23.5,0,89.1,2.2,56.5
119,수원,2023-09-08 00:05,23.5,0,91.9,2.8,56.9
119,수원,2023-09-08 00:06,23.4,0,87.1,2.3,56.7
119,수원,2023-09-08 00:07,23.4,0,83.2,1.9,56.8
119,수원,2023-09-08 00:08,23.4,0,89.4,1.2,56.6
119,수원,2023-09-08 00:09,23.4,0,129.7,1,57.2
119,수원,2023-09-08 00:10,23.4,0,83.7,.8,57.6
119,수원,2023-09-08 00:11,23.3,0,94.7,.5,56.6
119,수원,2023-09-08 00:12,23.3,0,93.6,1.8,56.7
119,수원,2023-09-08 00:13,23.3,0,95.3,2.3,56.9
119,수원,2023-09-08 00:14,23.3,0,94.5,1.4,57.4
119,수원,2023-09-08 00:15,23.3,0,97.6,.3,57.8
119,수원,2023-09-08 00:16,23.2,0,81.1,1.5,58.4
119,수원,2023-09-08 00:17,23.2,0,96.7,2,57.8
119,수원,2023-09-08 00:18,23.2,0,99.1,1.6,58.1
119,수원,2023-09-08 00:19,23.1,0,119.1,1.5,57.9
119,수원,2023-09-08 00:20,23.1,0,107,1.7,57.9
119,수원,2023-09-08 00:21,23.1,0,118.2,1,57.9
119,수원,2023-09-08 00:22,23.1,0,121.5,1.1,57.8
119,수원,2023-09-08 00:23,23,0,138.9,1.1,58.1
119,수원,2023-09-08 00:24,23,0,125,.9,58.1
119,수원,2023-09-08 00:25,23,0,153.5,.8,58.4
119,수원,2023-09-08 00:26,22.9,0,140.4,.8,59.4
119,수원,2023-09-08 00:27,22.8,0,128.1,.9,60.4
119,수원,2023-09-08 00:28,22.8,0,131.2,1,60.3
119,수원,2023-09-08 00:29,22.7,0,137.8,.5,61.4
119,수원,2023-09-08 00:30,22.6,0,131.3,.6,63.1
119,수원,2023-09-08 00:31,22.5,0,136.2,1.4,62.9
119,수원,2023-09-08 00:32,22.5,0,146.5,.9,62.5
119,수원,2023-09-08 00:33,22.4,0,126.2,1.4,62
119,수원,2023-09-08 00:34,22.4,0,130.5,1.2,62.1
119,수원,2023-09-08 00:35,22.4,0,116.6,1.3,62.7
119,수원,2023-09-08 00:36,22.3,0,120.9,1.2,62.4
119,수원,2023-09-08 00:37,22.3,0,133.7,1.6,62.4
119,수원,2023-09-08 00:38,22.3,0,116.4,1.4,62.7
119,수원,2023-09-08 00:39,22.2,0,110.9,1.3,62.1
119,수원,2023-09-08 00:40,22.2,0,112.6,1.6,62.6
119,수원,2023-09-08 00:41,22.2,0,106.4,1,61.8
119,수원,2023-09-08 00:42,22.2,0,111.8,1.1,61.9
119,수원,2023-09-08 00:43,22.2,0,126.7,1,61.9
119,수원,2023-09-08 00:44,22.2,0,116.6,1.5,62
119,수원,2023-09-08 00:45,22.2,0,117.6,1.5,61.1
119,수원,2023-09-08 00:46,22.2,0,108.3,1.6,60.6
119,수원,2023-09-08 00:47,22.2,0,89.4,1.3,61.1
119,수원,2023-09-08 00:48,22.2,0,98,1.3,61.2
119,수원,2023-09-08 00:49,22.2,0,89.4,1.4,62.1
119,수원,2023-09-08 00:50,22.2,0,89.4,1.3,61.6
119,수원,2023-09-08 00:51,22.2,0,99.6,1.4,60.7
119,수원,2023-09-08 00:52,22.2,0,93.7,1.8,61
119,수원,2023-09-08 00:53,22.1,0,99.7,2,61.7
119,수원,2023-09-08 00:54,22.1,0,108.9,1.5,61.6
119,수원,2023-09-08 00:55,22.1,0,95.5,1.8,61.7
119,수원,2023-09-08 00:56,22.1,0,103.7,1.5,62.3
119,수원,2023-09-08 00:57,22.1,0,115.3,1.5,61.4
119,수원,2023-09-08 00:58,22.1,0,121.9,1.2,60.9
119,수원,2023-09-08 00:59,22.2,0,124.8,1.2,60.4
119,수원,2023-09-08 01:00,22.1,0,110.4,1.2,60.8
119,수원,2023-09-08 01:01,22.1,0,121.5,1.1,62.2
119,수원,2023-09-08 01:02,22.1,0,114.4,1,62.7
119,수원,2023-09-08 01:03,22,0,117.1,.7,62.7
119,수원,2023-09-08 01:04,22,0,105.5,.6,63.3
119,수원,2023-09-08 01:05,21.9,0,114.6,.9,64.2
119,수원,2023-09-08 01:06,21.9,0,110.4,.8,63.7
119,수원,2023-09-08 01:07,21.9,0,107.3,.2,62.7
119,수원,2023-09-08 01:08,21.8,0,99.8,.6,64.6
119,수원,2023-09-08 01:09,21.7,0,108.3,.6,65
119,수원,2023-09-08 01:10,21.6,0,115.4,0,65
119,수원,2023-09-08 01:11,21.6,0,115.2,0,65.6
119,수원,2023-09-08 01:12,21.5,0,124.6,0,65.9
119,수원,2023-09-08 01:13,21.4,0,139.4,0,66.1
119,수원,2023-09-08 01:14,21.4,0,111.6,0,66.3
119,수원,2023-09-08 01:15,21.3,0,131.4,0,66.4
119,수원,2023-09-08 01:16,21.3,0,125.6,0,65.5
119,수원,2023-09-08 01:17,21.3,0,126.4,0,65.3
119,수원,2023-09-08 01:18,21.3,0,123.6,0,65.4
119,수원,2023-09-08 01:19,21.3,0,113.4,0,65.6
119,수원,2023-09-08 01:20,21.3,0,99.5,0,65.3
119,수원,2023-09-08 01:21,21.2,0,102.2,0,65.3
119,수원,2023-09-08 01:22,21.2,0,78.3,.4,65.2
119,수원,2023-09-08 01:23,21.2,0,92.7,.5,65.4
119,수원,2023-09-08 01:24,21.2,0,87.1,.5,65.3
119,수원,2023-09-08 01:25,21.2,0,93,.7,65.5
119,수원,2023-09-08 01:26,21.2,0,83.1,.7,65.7
119,수원,2023-09-08 01:27,21.2,0,90,.9,65.7
119,수원,2023-09-08 01:28,21.2,0,82.4,.6,65.8
119,수원,2023-09-08 01:29,21.2,0,86.9,.8,64.9
119,수원,2023-09-08 01:30,21.2,0,88,.9,64.3
119,수원,2023-09-08 01:31,21.2,0,88.7,1,65.5
119,수원,2023-09-08 01:32,21.2,0,84.7,.6,65.7
119,수원,2023-09-08 01:33,21.2,0,74.6,.4,65.8
119,수원,2023-09-08 01:34,21.2,0,95.5,.3,65.3
119,수원,2023-09-08 01:35,21.1,0,107.6,.7,65.3
119,수원,2023-09-08 01:36,21.1,0,122.3,.7,65.3
119,수원,2023-09-08 01:37,21.1,0,116.4,.9,64.9
119,수원,2023-09-08 01:38,21.2,0,112.3,1.3,64.1
119,수원,2023-09-08 01:39,21.2,0,136,1,63.2
119,수원,2023-09-08 01:40,21.3,0,132.1,.8,63.2
119,수원,2023-09-08 01:41,21.4,0,118.2,1.2,62.9
119,수원,2023-09-08 01:42,21.4,0,130,1,62.8
119,수원,2023-09-08 01:43,21.5,0,114,.7,63
119,수원,2023-09-08 01:44,21.5,0,117.7,.9,62.8
119,수원,2023-09-08 01:45,21.5,0,125.5,.8,62.9
119,수원,2023-09-08 01:46,21.5,0,96.6,.9,62.8
119,수원,2023-09-08 01:47,21.6,0,127,2,62.9
119,수원,2023-09-08 01:48,21.6,0,113,1.7,62.8
119,수원,2023-09-08 01:49,21.6,0,115.7,1.4,62.8
119,수원,2023-09-08 01:50,21.7,0,129,2.2,62.8
119,수원,2023-09-08 01:51,21.7,0,122,1.9,62.8
119,수원,2023-09-08 01:52,21.7,0,113,1.6,62.7
119,수원,2023-09-08 01:53,21.7,0,102.5,1.8,62.7
119,수원,2023-09-08 01:54,21.7,0,136.4,1.3,62.5
119,수원,2023-09-08 01:55,21.7,0,126.7,1.6,62.6
119,수원,2023-09-08 01:56,21.7,0,121.4,1.3,62.6
119,수원,2023-09-08 01:57,21.7,0,150.8,1,62.3
119,수원,2023-09-08 01:58,21.7,0,112.2,1.5,62.2
119,수원,2023-09-08 01:59,21.7,0,124.6,1.3,62.6
119,수원,2023-09-08 02:00,21.7,0,131.4,1.6,62.9
119,수원,2023-09-08 02:01,21.7,0,129.9,1.4,62.7
119,수원,2023-09-08 02:02,21.7,0,118,1.3,62.4
119,수원,2023-09-08 02:03,21.6,0,121.4,1.6,62.8
119,수원,2023-09-08 02:04,21.7,0,125.2,1.4,62.6
119,수원,2023-09-08 02:05,21.7,0,117.3,2,62.2
119,수원,2023-09-08 02:06,21.7,0,131.5,1.8,62.1
119,수원,2023-09-08 02:07,21.7,0,117.2,1.7,62.3
119,수원,2023-09-08 02:08,21.6,0,114.4,1.5,62.5
