지점,지점명,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),습도(%)
119,수원,2023-09-03 00:01,25,0,170.7,1.8,69.5
119,수원,2023-09-03 00:02,25,0,170.4,1,69.6
119,수원,2023-09-03 00:03,25,0,158,1.8,69.4
119,수원,2023-09-03 00:04,25,0,139.8,1.4,69.7
119,수원,2023-09-03 00:05,25,0,178.1,1.1,69.7
119,수원,2023-09-03 00:06,25,0,176.7,1,69.5
119,수원,2023-09-03 00:07,25,0,155.1,1.6,69.2
119,수원,2023-09-03 00:08,25,0,151.8,1.6,69.2
119,수원,2023-09-03 00:09,25,0,137.1,1.7,69.9
119,수원,2023-09-03 00:10,25.1,0,148,1.7,69.3
119,수원,2023-09-03 00:11,25.1,0,154.7,1.5,69.5
119,수원,2023-09-03 00:12,25.1,0,187.5,2,69.7
119,수원,2023-09-03 00:13,25.1,0,149.9,1,69.4
119,수원,2023-09-03 00:14,25.1,0,179.7,1.3,69.4
119,수원,2023-09-03 00:15,25.1,0,140.6,1.8,69.7
119,수원,2023-09-03 00:16,25.1,0,142.2,1.4,69.6
119,수원,2023-09-03 00:17,25.1,0,145.1,2,69.5
119,수원,2023-09-03 00:18,25.1,0,156.1,1.5,69.8
119,수원,2023-09-03 00:19,25.1,0,146.7,2.6,70.5
119,수원,2023-09-03 00:20,25.1,0,128.2,1.4,69.8
119,수원,2023-09-03 00:21,25.1,0,135.1,1.2,70
119,수원,2023-09-03 00:22,25.1,0,136.4,1.9,70.1
119,수원,2023-09-03 00:23,25.1,0,123.9,.8,69.8
119,수원,2023-09-03 00:24,25.1,0,141,1.3,70.3
119,수원,2023-09-03 00:25,25.1,0,127.3,1.1,70.6
119,수원,2023-09-03 00:26,25,0,113.9,1.1,70.7
119,수원,2023-09-03 00:27,25,0,116.5,1.2,70.4
119,수원,2023-09-03 00:28,25,0,113.6,1.4,70.7
119,수원,2023-09-03 00:29,25,0,151.2,1.8,70.6
119,수원,2023-09-03 00:30,25,0,113,1.1,70.6
119,수원,2023-09-03 00:31,25,0,105.1,1.3,71.3
119,수원,2023-09-03 00:32,24.9,0,111.9,1.7,71.3
119,수원,2023-09-03 00:33,24.9,0,118.9,1.4,71.4
119,수원,2023-09-03 00:34,24.9,0,105.6,1.2,71.5
119,수원,2023-09-03 00:35,24.9,0,115.3,1.6,71.5
119,수원,2023-09-03 00:36,24.9,0,110,1.5,71.6
119,수원,2023-09-03 00:37,24.9,0,108.1,1.1,71.6
119,수원,2023-09-03 00:38,24.9,0,115.4,1.3,71.4
119,수원,2023-09-03 00:39,24.9,0,119.4,1,71.3
119,수원,2023-09-03 00:40,24.9,0,88.2,1.1,71.7
119,수원,2023-09-03 00:41,24.9,0,112.9,.7,72.1
119,수원,2023-09-03 00:42,24.9,0,108.5,.7,72
119,수원,2023-09-03 00:43,24.9,0,126.4,.4,71.9
119,수원,2023-09-03 00:44,24.9,0,158,.5,72.1
119,수원,2023-09-03 00:45,24.9,0,107,.4,71.7
119,수원,2023-09-03 00:46,24.9,0,111.1,.7,71.8
119,수원,2023-09-03 00:47,24.8,0,126.7,.6,72.3
119,수원,2023-09-03 00:48,24.8,0,104.7,.8,72.8
119,수원,2023-09-03 00:49,24.8,0,104.2,.6,72.9
119,수원,2023-09-03 00:50,24.8,0,119.2,.8,72.4
119,수원,2023-09-03 00:51,24.8,0,103.7,1.3,72.1
119,수원,2023-09-03 00:52,24.8,0,101.6,1.2,72.7
119,수원,2023-09-03 00:53,24.8,0,97.6,.9,72.5
119,수원,2023-09-03 00:54,24.8,0,90.7,.7,72.9
119,수원,2023-09-03 00:55,24.8,0,90.1,.9,73
119,수원,2023-09-03 00:56,24.8,0,97.5,.6,72
119,수원,2023-09-03 00:57,24.8,0,101,.6,72.1
119,수원,2023-09-03 00:58,24.8,0,100.2,.2,72.2
119,수원,2023-09-03 00:59,24.8,0,120,.5,71.9
119,수원,2023-09-03 01:00,24.8,0,128.7,.4,71.6
119,수원,2023-09-03 01:01,24.8,0,138.4,.7,71.8
119,수원,2023-09-03 01:02,24.8,0,126,1.3,72.1
119,수원,2023-09-03 01:03,24.8,0,114.6,1.1,72.2
119,수원,2023-09-03 01:04,24.8,0,113.6,.9,72.9
119,수원,2023-09-03 01:05,24.7,0,108.9,1.3,72.6
119,수원,2023-09-03 01:06,24.7,0,109.6,.8,72.7
119,수원,2023-09-03 01:07,24.7,0,65.9,.7,73.7
119,수원,2023-09-03 01:08,24.7,0,77.3,0,73.6
119,수원,2023-09-03 01:09,24.7,0,94.3,0,73.9
119,수원,2023-09-03 01:10,24.7,0,91.2,0,74.6
119,수원,2023-09-03 01:11,24.7,0,94.1,0,74.6
119,수원,2023-09-03 01:12,24.7,0,96.7,0,74.3
119,수원,2023-09-03 01:13,24.7,0,118.8,0,74.4
119,수원,2023-09-03 01:14,24.7,0,113.1,0,73.8
119,수원,2023-09-03 01:15,24.7,0,102.3,0,73.1
